SPM-SUM 35-34 From: split LAN_All species 35 35 34 34 30 30 (198).txt: selecting rows from 1 to 35
2.548047476	2.697084215	2.173051809	2.21632054	2.865351501	2.03843798	2.889389685	1.937477609	0.995180807	2.18747472	0.927873892	1.990361613	1.350945926	1.586520126	3.918223948	1.822094327	2.788429313	1.461521571	3.254770077	1.442291024	
2.763285024	2.70531401	2.429951691	2.236714976	3.072463768	2.062801932	3.082125604	1.956521739	1.251207729	2.212560386	1.183574879	2.024154589	1.550724638	1.637681159	3.961352657	1.821256039	2.913043478	1.497584541	3.328502415	1.47826087	
2.835616441	2.705187747	2.453991741	2.260764045	3.091643139	2.072367042	3.120627293	1.966091809	1.212503794	2.222118506	1.1448741	2.033721502	1.536160185	1.642435418	4.101257851	1.826001729	2.970875829	1.483022568	3.410468838	1.444377029	
2.884582048	2.721122398	2.519201655	2.278819818	3.091310428	2.105744895	3.110540975	1.999976886	1.302869558	2.259589271	1.249985554	2.124975442	1.572097216	1.735556865	4.052837777	1.855747784	3.024003513	1.557674306	3.408614453	1.519213212	
2.777745365	2.724605888	2.47340109	2.212534569	3.173876008	2.043454416	3.198030316	1.932344602	1.082112977	2.125579062	1.024142639	1.932344602	1.454089313	1.536213958	4.169033478	1.826065648	3.01928844	1.449258451	3.473389421	1.434765867	
2.763285024	2.671497585	2.357487923	2.241545894	2.946859903	2.053140097	2.961352657	1.951690821	1.15942029	2.289855072	1.111111111	2.125603865	1.429951691	1.724637681	3.898550725	1.797101449	2.850241546	1.502415459	3.256038647	1.468599034	
2.624969664	2.764391129	2.269204544	2.283627455	2.899004958	2.105744895	2.918235505	1.999976886	1.072102994	2.312473275	0.985565533	2.120167805	1.360561199	1.706711045	3.913416312	1.870170694	2.812467497	1.538443759	3.216308983	1.504790302	
2.663430757	2.653815484	2.346126732	2.211512903	2.966311873	2.072091438	2.98554242	1.985553976	1.259600828	2.134590715	1.216332097	1.956708156	1.562481943	1.629788857	3.802840666	1.870170694	2.889389685	1.576904853	3.23553953	1.543251396	
2.705187747	2.970875829	2.347716509	2.516790743	2.975706521	2.299409585	3.009521368	2.193134352	1.120720638	2.598912514	1.038598867	2.400854125	1.381578028	1.951599731	3.961167772	2.043382887	2.835616441	1.729387881	3.251055988	1.685911649	
2.748760196	2.700451581	2.454077644	2.275335768	3.062766194	2.111086477	3.072427917	2.014469247	1.236700545	2.31398266	1.169068484	2.135240785	1.555537404	1.758433587	3.932321264	1.884035987	2.830884841	1.594184296	3.251169792	1.555537404	
2.865351501	2.509586382	2.576893296	2.086514348	3.168232616	1.937477609	3.182655526	1.850940147	1.504790302	2.100937258	1.423060477	1.923054699	1.764402686	1.548059032	3.956685042	1.740364502	3.004772966	1.427868114	3.365345722	1.408637567	
2.682692308	2.774038462	2.245192308	2.278846154	2.923076923	2.105769231	2.956730769	1.995192308	1	2.230769231	0.932692308	2.028846154	1.326923077	1.649038462	3.990384615	1.870192308	2.774038462	1.524038462	3.216346154	1.509615385	
2.706699488	2.677853668	2.259589271	2.20189763	2.956696599	1.999976886	2.975927146	1.903824152	1.0336419	2.240358724	0.956719713	2.043245617	1.341330652	1.5961354	3.898993401	1.774017959	2.841313317	1.447098661	3.274000624	1.408637567	
2.721122398	2.769198766	2.322088549	2.317280912	3.038426424	2.149013626	3.062464607	2.03843798	1.115371725	2.322088549	1.048064811	2.163436536	1.40382993	1.754787412	4.00476141	1.927862335	2.894197321	1.576904853	3.384576269	1.557674306	
2.576923077	2.817307692	2.216346154	2.307692308	2.942307692	2.120192308	2.985576923	2.019230769	0.947115385	2.264423077	0.879807692	2.072115385	1.283653846	1.658653846	4.038461538	1.889423077	2.855769231	1.509615385	3.331730769	1.480769231	
2.612440191	2.765550239	2.253588517	2.277511962	2.933014354	2.076555024	2.95215311	1.971291866	0.937799043	2.234449761	0.866028708	2.052631579	1.253588517	1.645933014	3.937799043	1.827751196	2.746411483	1.464114833	3.200956938	1.425837321	
