T.megalops T.striatus 129 85
6.043478261	4.101449275	4.52173913	4.072463768	2.246376812	4.391304348	1.52173913	4.797101449	3.971014493	5.710144928	2.855072464	6.724637681	3.289855072	7.028985507	4.043478261	7.420289855	4.971014493	7.739130435	5.710144928	7.927536232	7.304347826	8.15942029	7.565217391	7.811594203	8.304347826	6.405797101	7.637681159	6.275362319	7.565217391	6.144927536	7.927536232	5.536231884	5.913043478	6.637681159	5.362318841	6.333333333	5.289855072	6.115942029	7.304347826	5.376811594	7.275362319	5.231884058	7.724637681	4.884057971
6.704225352	3.281690141	5.478873239	3.323943662	3.591549296	3.661971831	3.056338028	3.985915493	5.23943662	4.633802817	4.225352113	5.591549296	4.563380282	5.76056338	5.197183099	6	5.929577465	6.183098592	6.549295775	6.267605634	7.816901408	6.281690141	8.028169014	5.971830986	8.647887324	4.845070423	8.154929577	4.76056338	8.084507042	4.704225352	8.295774648	4.267605634	6.774647887	5.211267606	6.38028169	5.014084507	6.338028169	4.85915493	7.802816901	4.197183099	7.774647887	4.098591549	8.112676056	3.802816901
6.309233394	4.070018864	5.041753471	4.070018864	3.098284256	4.42209662	2.520876736	4.760091266	4.675592605	5.407914338	3.788356659	6.337399615	4.126351305	6.520480048	4.760091266	6.745809812	5.52057922	6.900724025	6.140236071	7.013388907	7.506297766	7.097887568	7.675295089	6.830308474	8.29495194	5.717742763	7.74571064	5.590994771	7.689378199	5.52057922	7.914707963	5.084002802	6.281067174	6.013488079	5.872656976	5.802241425	5.830407645	5.619160992	7.337300443	4.98542103	7.309134222	4.915005479	7.661211979	4.619260164
6.739130435	3.391304348	5.246376812	3.391304348	3.173913043	3.68115942	2.463768116	4	4.724637681	4.913043478	3.710144928	5.942028986	4.101449275	6.173913043	4.826086957	6.463768116	5.695652174	6.695652174	6.391304348	6.84057971	7.898550725	7.014492754	8.115942029	6.739130435	8.826086957	5.449275362	8.173913043	5.289855072	8.115942029	5.188405797	8.449275362	4.666666667	6.608695652	5.652173913	6.115942029	5.362318841	6.072463768	5.246376812	7.84057971	4.52173913	7.797101449	4.362318841	8.173913043	4.043478261
7.085714286	3.471428571	5.871428571	3.457142857	4	3.7	3.471428571	4	5.457142857	4.714285714	4.557142857	5.514285714	4.928571429	5.742857143	5.5	5.985714286	6.171428571	6.185714286	6.771428571	6.3	8.042857143	6.4	8.257142857	6.114285714	8.885714286	5.085714286	8.357142857	4.971428571	8.314285714	4.9	8.542857143	4.5	7.014285714	5.314285714	6.614285714	5.114285714	6.571428571	4.928571429	8.042857143	4.414285714	8.042857143	4.285714286	8.385714286	4.028571429
6.514285714	4.2	5.114285714	4.242857143	3.085714286	4.585714286	2.485714286	4.942857143	4.714285714	5.728571429	3.8	6.614285714	4.271428571	6.857142857	5.028571429	7.114285714	5.785714286	7.314285714	6.5	7.442857143	7.828571429	7.514285714	8.028571429	7.242857143	8.7	5.985714286	8.128571429	5.871428571	8.057142857	5.785714286	8.328571429	5.285714286	6.585714286	6.314285714	6.1	6.085714286	6.028571429	5.914285714	7.785714286	5.2	7.757142857	5.071428571	8.1	4.757142857
6.671428571	4.6	5.2	4.642857143	3.242857143	5.028571429	2.685714286	5.385714286	4.785714286	6.085714286	3.857142857	7	4.385714286	7.285714286	5.128571429	7.571428571	5.871428571	7.757142857	6.385714286	7.871428571	7.785714286	7.957142857	7.971428571	7.714285714	8.671428571	6.414285714	8.128571429	6.328571429	8.057142857	6.214285714	8.357142857	5.728571429	6.642857143	6.742857143	6.114285714	6.528571429	6.014285714	6.3	7.757142857	5.642857143	7.714285714	5.5	8.114285714	5.171428571
6.771428571	3.285714286	5.242857143	3.371428571	3.242857143	3.714285714	2.628571429	4.1	4.957142857	4.871428571	3.957142857	5.885714286	4.342857143	6.128571429	5.071428571	6.385714286	6.028571429	6.557142857	6.671428571	6.628571429	8.114285714	6.671428571	8.271428571	6.371428571	8.828571429	5.085714286	8.271428571	5.057142857	8.214285714	4.971428571	8.485714286	4.428571429	6.842857143	5.528571429	6.285714286	5.3	6.257142857	5.185714286	7.885714286	4.371428571	7.828571429	4.214285714	8.185714286	3.857142857
6.085714286	3.042857143	4.4	3.114285714	2.228571429	3.471428571	1.542857143	3.842857143	3.957142857	4.814285714	2.828571429	5.9	3.4	6.228571429	4.257142857	6.557142857	5.228571429	6.771428571	6	6.928571429	7.6	7.014285714	7.857142857	6.657142857	8.528571429	5.157142857	7.828571429	5.085714286	7.814285714	5.014285714	8.1	4.371428571	6.114285714	5.614285714	5.5	5.342857143	5.428571429	5.114285714	7.428571429	4.257142857	7.385714286	4.1	7.828571429	3.7
5.899398051	3.199673519	4.242424265	3.271094803	2.285481085	3.671053993	1.714110814	4.028160413	3.942454872	4.785226022	2.985409668	5.742271227	3.456790141	5.999387849	4.113865953	6.256504471	4.985205617	6.485052579	5.699418456	6.57075812	7.084991364	6.685032174	7.284970959	6.399347039	7.942046771	5.128048185	7.41352927	5.070911158	7.3706765	4.956637104	7.570656095	4.413835346	5.842261024	5.470870348	5.385164807	5.242322239	5.356596294	5.042342644	6.97071731	4.328129805	6.942148796	4.199571494	7.3706765	3.856749331
